Model,Model Type,Metric,Sample,Noise,Experiment,Dimension,Separability,Dependence,K,L,Avg Value,Std Value
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,3d-low-strong,3,low,strong,2,2,78598.849601,330.9908060204943
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,3d-low-weak,3,low,weak,2,2,81857.60900689999,284.1679944817882
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-ind,2,high,ind,2,2,15535.1957996,97.7193090815014
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-strong,2,high,strong,2,2,15550.9893598,94.80421808220228
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-weak,2,high,weak,2,2,15672.0175127,107.175605185064
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-ind,2,low,ind,2,2,13785.5230633,104.0355601959558
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-strong,2,low,strong,2,2,12746.8051369,112.4202895209482
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-weak,2,low,weak,2,2,13709.3112386,109.7899178972304
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-ind,3,high,ind,2,2,22448.5803471,146.9634208937682
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-strong,3,high,strong,2,2,22308.2376935,160.6218410642336
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-weak,3,high,weak,2,2,22608.546803,148.5131083178413
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-ind,3,low,ind,2,2,20374.6337511,154.969287123272
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-strong,3,low,strong,2,2,19437.3806887,183.4814989435827
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-weak,3,low,weak,2,2,20307.2311761,159.2612922027351
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-ind,2,high,ind,2,2,15674.1829332,95.61392426282423
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-strong,2,high,strong,2,2,15688.3919806,95.84021809924104
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-weak,2,high,weak,2,2,15805.5816509,107.4980453311218
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-ind,2,low,ind,2,2,13912.8539459,104.49293731726
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-strong,2,low,strong,2,2,12921.5953824,114.2750569721708
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-weak,2,low,weak,2,2,13842.2577316,110.9697140544876
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-ind,3,high,ind,2,2,22701.4323744,143.9459220745715
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-strong,3,high,strong,2,2,22571.7504188,156.2405991555508
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-weak,3,high,weak,2,2,22856.7441962,144.9934802875797
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-ind,3,low,ind,2,2,20590.7456398,151.294226792562
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-strong,3,low,strong,2,2,19693.9979735,181.6139892445122
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-weak,3,low,weak,2,2,20522.5638789,156.2243081424863
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-ind,2,high,ind,2,2,0.3286956,0.00781653431689984
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-strong,2,high,strong,2,2,0.0113067,0.00287790961419478
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-weak,2,high,weak,2,2,0.3472131000000001,0.00773787767407769
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-ind,2,low,ind,2,2,0.005969400000000001,0.004138774234192554
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-strong,2,low,strong,2,2,0.0012494,0.000640715855961758
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-weak,2,low,weak,2,2,0.0010348,0.001483854168009509
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-ind,3,high,ind,2,2,0.3597048,0.007403691200606592
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-strong,3,high,strong,2,2,0.0018447,0.001618397670599541
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-weak,3,high,weak,2,2,0.3777339,0.007623049827776797
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-ind,3,low,ind,2,2,0.0161574,0.01529073863883665
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-strong,3,low,strong,2,2,3.17e-05,0.000198158466328789
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-weak,3,low,weak,2,2,0.0017606,0.001321964271587374
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-ind,2,high,ind,2,2,0.3233814,0.007874867838557514
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-strong,2,high,strong,2,2,0.0110122,0.002987215716578523
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-weak,2,high,weak,2,2,0.3410641,0.007947946446546532
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-ind,2,low,ind,2,2,0.005798299999999999,0.003977426977788074
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-strong,2,low,strong,2,2,0.0011521,0.000603281087642461
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-weak,2,low,weak,2,2,0.0011705,0.001449687096158229
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-ind,3,high,ind,2,2,0.3558634,0.007499681773720175
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-strong,3,high,strong,2,2,0.0018106,0.001662760768642733
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-weak,3,high,weak,2,2,0.3743296,0.007535232922207464
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-ind,3,low,ind,2,2,0.0141529,0.01291308140232339
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-strong,3,low,strong,2,2,3.879999999999999e-05,0.0002227707976437403
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-weak,3,low,weak,2,2,0.0016673,0.00129893884818075
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-ind,2,high,ind,2,2,0.3307716,0.01460509304553337
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-strong,2,high,strong,2,2,0.0113624,0.004332101018250063
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-weak,2,high,weak,2,2,0.3494796,0.01486819926330466
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-ind,2,low,ind,2,2,0.005893300000000001,0.004988885233064283
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-strong,2,low,strong,2,2,0.0012772,0.001289174099408555
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-weak,2,low,weak,2,2,0.0008979,0.001897353976228767
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-high-ind,3,high,ind,2,2,0.3628251,0.01524321650718274
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-high-strong,3,high,strong,2,2,0.0016234,0.001435617081272163
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-high-weak,3,high,weak,2,2,0.379238,0.01543420836579538
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-low-ind,3,low,ind,2,2,0.0168387,0.016856645702913
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-low-strong,3,low,strong,2,2,3.8e-05,0.0007578771521676701
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-low-weak,3,low,weak,2,2,0.0015086,0.001931441090706286
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-high-ind,2,high,ind,2,2,0.3249017,0.01426290505882906
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-high-strong,2,high,strong,2,2,0.0109358,0.004439508840792497
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-high-weak,2,high,weak,2,2,0.3422556,0.01476956769642883
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-low-ind,2,low,ind,2,2,0.005883500000000001,0.005185925664719849
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-low-strong,2,low,strong,2,2,0.0012211,0.001269665425586321
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-low-weak,2,low,weak,2,2,0.0011521,0.001811260119977863
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-high-ind,3,high,ind,2,2,0.3600351,0.0150095368669255
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-high-strong,3,high,strong,2,2,0.0016699,0.001608222869499062
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-high-weak,3,high,weak,2,2,0.3752739,0.01504818025811785
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-low-ind,3,low,ind,2,2,0.0147289,0.01423012318458575
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-low-strong,3,low,strong,2,2,1.02e-05,0.000629235514996836
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-low-weak,3,low,weak,2,2,0.0015313,0.001914721624411731
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-high-ind,2,high,ind,2,2,-3.866661,0.0141459231732765
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-high-strong,2,high,strong,2,2,-3.8760676,0.01386976029884711
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-high-weak,2,high,weak,2,2,-3.9041182,0.01409208685322327
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-low-ind,2,low,ind,2,2,-3.4314042,0.01494825736811604
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-low-strong,2,low,strong,2,2,-3.177211,0.01682277049331371
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-low-weak,2,low,weak,2,2,-3.4135554,0.01580012130243669
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-high-ind,3,high,ind,2,2,-5.593477699999999,0.01520284010248809
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-high-strong,3,high,strong,2,2,-5.5601215,0.01907620625811169
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-high-weak,3,high,weak,2,2,-5.632583700000001,0.0155372353438864
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-low-ind,3,low,ind,2,2,-5.0760631,0.01596243663173706
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-low-strong,3,low,strong,2,2,-4.8438125,0.0202548294465564
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-low-weak,3,low,weak,2,2,-5.0580715,0.01780656866513783
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-high-ind,2,high,ind,2,2,-3.9009689,0.01412453756425456
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-high-strong,2,high,strong,2,2,-3.9109,0.01424091530368993
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-high-weak,2,high,weak,2,2,-3.9376539,0.0142783977466704
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-low-ind,2,low,ind,2,2,-3.4627097,0.01490649722453438
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-low-strong,2,low,strong,2,2,-3.2214625,0.01725109806928131
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-low-weak,2,low,weak,2,2,-3.4468354,0.015948844954853
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-high-ind,3,high,ind,2,2,-5.656248000000001,0.01551656612277434
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-high-strong,3,high,strong,2,2,-5.6263226,0.01935502553275857
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-high-weak,3,high,weak,2,2,-5.6943069,0.01604630035052918
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-low-ind,3,low,ind,2,2,-5.1295294,0.01647375591599543
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-low-strong,3,low,strong,2,2,-4.9083031,0.02068718798818693
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,3d-low-weak,3,low,weak,2,2,-5.1119755,0.01776030555150533
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-high-ind,2,high,ind,2,2,-3.8732995,0.024429933013011
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-high-strong,2,high,strong,2,2,-3.8772473,0.02370088562701929
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-high-weak,2,high,weak,2,2,-3.9075046,0.02679410799169682
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-low-ind,2,low,ind,2,2,-3.4358807,0.02600869975876184
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-low-strong,2,low,strong,2,2,-3.176201,0.02810499213357453
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,2d-low-weak,2,low,weak,2,2,-3.4168276,0.02744766885356476
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-high-ind,3,high,ind,2,2,-5.5956453,0.0367405795375846
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-high-strong,3,high,strong,2,2,-5.5605593,0.04015517749061803
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-high-weak,3,high,weak,2,2,-5.635636799999999,0.03712799387322868
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-low-ind,3,low,ind,2,2,-5.0771584,0.03874232054813643
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-low-strong,3,low,strong,2,2,-4.8428449,0.04587009099036807
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,no noise,3d-low-weak,3,low,weak,2,2,-5.0603076,0.03981516205587215
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-high-ind,2,high,ind,2,2,-3.9080459,0.02390375331227594
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-high-strong,2,high,strong,2,2,-3.9115979,0.02395946561413981
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-high-weak,2,high,weak,2,2,-3.9408955,0.02687517240254774
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-low-ind,2,low,ind,2,2,-3.4677131,0.02612315806449572
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-low-strong,2,low,strong,2,2,-3.2198989,0.02856848987834842
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,2d-low-weak,2,low,weak,2,2,-3.4500645,0.02774269638621629
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-high-ind,3,high,ind,2,2,-5.658858,0.03598665785307575
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-high-strong,3,high,strong,2,2,-5.6264377,0.03905996275748561
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-high-weak,3,high,weak,2,2,-5.6976863,0.03624820142260482
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-low-ind,3,low,ind,2,2,-5.1311869,0.03782343778463933
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-low-strong,3,low,strong,2,2,-4.9069991,0.04540339301375651
"(2,2)-Two-layer MoM",mom,avg_ll,out of sample,with noise,3d-low-weak,3,low,weak,2,2,-5.1141407,0.03905561774294223
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-high-ind,2,high,ind,2,2,62055.30985709999,226.3384516390951
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-high-strong,2,high,strong,2,2,62205.8164488,221.9105202799247
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-high-weak,2,high,weak,2,2,62654.6293039,225.4670397335055
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-low-ind,2,low,ind,2,2,55091.1961576,239.1738090403284
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-low-strong,2,low,strong,2,2,51024.1092369,269.1631146136912
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,2d-low-weak,2,low,weak,2,2,54805.61472249999,252.8001401816963
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-high-ind,3,high,ind,2,2,89792.212983,243.2449291364476
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-high-strong,3,high,strong,2,2,89258.52589470001,305.2210874781401
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-high-weak,3,high,weak,2,2,90417.9176317,248.5872089373018
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-low-ind,3,low,ind,2,2,81513.5879047,255.3902216383646
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-low-strong,3,low,strong,2,2,77797.56779860001,324.0776605250674
"(2,2)-Two-layer MoM",mom,bic,in sample,no noise,3d-low-weak,3,low,weak,2,2,81225.7230115,284.8939307564393
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-high-ind,2,high,ind,2,2,62604.2347925,225.9947961154122
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-high-strong,2,high,strong,2,2,62763.1429767,227.8526185861158
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-high-weak,2,high,weak,2,2,63191.1973058,228.449341452685
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-low-ind,2,low,ind,2,2,55592.0899642,238.5015457434212
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-low-strong,2,low,strong,2,2,51732.12271340001,276.0082467991172
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,2d-low-weak,2,low,weak,2,2,55338.100691,255.1846461908873
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-high-ind,3,high,ind,2,2,90796.54505300001,248.2680233069754
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-high-strong,3,high,strong,2,2,90317.7420782,309.6768971256889
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-high-weak,3,high,weak,2,2,91405.483221,256.7434710245602
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-low-ind,3,low,ind,2,2,82369.0508729,263.5796987398219
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-low-strong,3,low,strong,2,2,78829.4270962,330.9908050678412
"(2,2)-Two-layer MoM",mom,bic,in sample,with noise,3d-low-weak,3,low,weak,2,2,82088.1865022,284.167994748929
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-high-ind,2,high,ind,2,2,15652.8147512,97.7193095664848
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-high-strong,2,high,strong,2,2,15668.6083111,94.80421829804591
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-high-weak,2,high,weak,2,2,15789.6364643,107.1756057115342
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-low-ind,2,low,ind,2,2,13903.1420151,104.0355596463525
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-low-strong,2,low,strong,2,2,12864.4240886,112.4202896472567
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,2d-low-weak,2,low,weak,2,2,13826.9301893,109.7899181618101
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-high-ind,3,high,ind,2,2,22633.4101281,146.9634209807417
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-high-strong,3,high,strong,2,2,22493.0674748,160.6218410123727
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-high-weak,3,high,weak,2,2,22793.3765845,148.5131082211117
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-low-ind,3,low,ind,2,2,20559.4635318,154.9692868658284
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-low-strong,3,low,strong,2,2,19622.2104702,183.4814985535697
"(2,2)-Two-layer MoM",mom,bic,out of sample,no noise,3d-low-weak,3,low,weak,2,2,20492.0609574,159.2612918989088
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-high-ind,2,high,ind,2,2,15791.8018852,95.61392451735547
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-high-strong,2,high,strong,2,2,15806.0109322,95.84021779854288
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-high-weak,2,high,weak,2,2,15923.2006041,107.4980454677409
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-low-ind,2,low,ind,2,2,14030.4728971,104.4929371059263
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-low-strong,2,low,strong,2,2,13039.2143349,114.2750568935933
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,2d-low-weak,2,low,weak,2,2,13959.876683,110.9697141309235
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-high-ind,3,high,ind,2,2,22886.2621558,143.9459218214983
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-high-strong,3,high,strong,2,2,22756.5801997,156.2405993315737
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-high-weak,3,high,weak,2,2,23041.573978,144.9934801692173
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-low-ind,3,low,ind,2,2,20775.5754211,151.2942270567852
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-low-strong,3,low,strong,2,2,19878.8277551,181.6139889144297
"(2,2)-Two-layer MoM",mom,bic,out of sample,with noise,3d-low-weak,3,low,weak,2,2,20707.3936604,156.2243082365785
"(2,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-high-ind,2,high,ind,2,2,19.51,1.732021648218921
"(2,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-high-strong,2,high,strong,2,2,70.39,7.744525599910997
"(2,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-high-weak,2,high,weak,2,2,19.03,1.493791866832238
"(2,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-low-ind,2,low,ind,2,2,23.66,2.716280879839531
"(2,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-low-strong,2,low,strong,2,2,51.14,8.480542197265217
"(2,2)-Two-layer MoM",mom,em_iters,training,no noise,2d-low-weak,2,low,weak,2,2,46.15,19.1038496305606
"(2,2)-Two-layer MoM",mom,em_iters,training,no noise,3d-high-ind,3,high,ind,2,2,13.06,1.080777871757564
"(2,2)-Two-layer MoM",mom,em_iters,training,no noise,3d-high-strong,3,high,strong,2,2,43.98,7.261326923288104
"(2,2)-Two-layer MoM",mom,em_iters,training,no noise,3d-high-weak,3,high,weak,2,2,11.2,0.4714045207910319
