Model,Model Type,Metric,Sample,Noise,Experiment,Dimension,Separability,Dependence,K,L,Avg Value,Std Value
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-low-weak,2,low,weak,2,2,0.0314382,0.000466899033058227
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-ind,3,high,ind,2,2,0.0034291,5.3993920346122687e-05
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-strong,3,high,strong,2,2,0.0032209,6.292684545397046e-05
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-weak,3,high,weak,2,2,0.0033241,5.284043064842592e-05
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-ind,3,low,ind,2,2,0.0058986,9.561095410806508e-05
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-strong,3,low,strong,2,2,0.0062792,0.00013364871790623285
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-weak,3,low,weak,2,2,0.0059423,9.973555944687842e-05
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-ind,2,high,ind,2,2,0.0205321,0.0004955790307888099
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-strong,2,high,strong,2,2,0.0196652,0.0004952960139291868
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-weak,2,high,weak,2,2,0.0199885,0.0005339927268448812
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-ind,2,low,ind,2,2,0.0321978,0.0008429548557834466
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-strong,2,low,strong,2,2,0.0337475,0.0009246002412181204
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-weak,2,low,weak,2,2,0.0323894,0.0008929101439968794
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-ind,3,high,ind,2,2,0.0036444,0.000134444761665875
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-strong,3,high,strong,2,2,0.0034236,0.00014042878061224634
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-weak,3,high,weak,2,2,0.0035265,0.00013056501147789258
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-ind,3,low,ind,2,2,0.0062254,0.00024365242672812632
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-strong,3,low,strong,2,2,0.0066629,0.0002998864936787071
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-weak,3,low,weak,2,2,0.0062702,0.00025266250896075463
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-ind,2,high,ind,2,2,0.019826999999999997,0.00047306543848701205
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-strong,2,high,strong,2,2,0.019044000000000002,0.00048052580628416886
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-weak,2,high,weak,2,2,0.0193317,0.000516718579992138
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-ind,2,low,ind,2,2,0.0311885,0.0008199216210385388
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-strong,2,low,strong,2,2,0.0326396,0.0008858710488279399
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-weak,2,low,weak,2,2,0.031373000000000005,0.0008615202677344115
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-ind,3,high,ind,2,2,0.0034225,0.00012338144024925225
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-strong,3,high,strong,2,2,0.0032238,0.0001307305038866778
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-weak,3,high,weak,2,2,0.0033150000000000002,0.000120063114715351
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-ind,3,low,ind,2,2,0.0059007,0.00022566290673202693
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-strong,3,low,strong,2,2,0.0062956999999999996,0.0002823968659510758
"(2,2)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-weak,3,low,weak,2,2,0.0059421000000000005,0.00023612740526070142
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-ind,2,high,ind,2,2,485.76300000000003,83.78934431783148
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-strong,2,high,strong,2,2,471.8758,85.2801126197922
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-weak,2,high,weak,2,2,481.1676,84.35231159221124
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-ind,2,low,ind,2,2,573.1066,99.22801159598501
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-strong,2,low,strong,2,2,551.4479,89.94349635159558
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-weak,2,low,weak,2,2,579.3197,92.70282081348859
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-ind,3,high,ind,2,2,451.18050000000005,86.01001488991638
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-strong,3,high,strong,2,2,440.772,85.66935248707998
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-weak,3,high,weak,2,2,439.28839999999997,87.26506879477937
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-ind,3,low,ind,2,2,505.89419999999996,82.82351799879653
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-strong,3,low,strong,2,2,484.338,82.00683356596053
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-weak,3,low,weak,2,2,503.3215,94.63172330303951
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-ind,2,high,ind,2,2,481.3287,88.97282184794331
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-strong,2,high,strong,2,2,485.62669999999997,93.487464249643
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-weak,2,high,weak,2,2,484.28790000000004,86.35010381510136
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-ind,2,low,ind,2,2,570.5527999999999,103.01400697227946
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-strong,2,low,strong,2,2,541.7372,95.11978800895581
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-weak,2,low,weak,2,2,567.3516999999999,97.96097094452435
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-ind,3,high,ind,2,2,447.8826,91.52824194738912
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-strong,3,high,strong,2,2,422.9992,86.45400748059367
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-weak,3,high,weak,2,2,443.3361,83.05286235430073
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-ind,3,low,ind,2,2,492.76959999999997,86.29552541649588
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-strong,3,low,strong,2,2,492.5096,92.32130359136009
"(2,2)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-weak,3,low,weak,2,2,503.57529999999997,87.03566321701851
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-ind,2,high,ind,2,2,61908.5787232,226.3384519216275
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-strong,2,high,strong,2,2,62059.0853156,221.9105203150602
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-weak,2,high,weak,2,2,62507.8981704,225.46704028475935
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-ind,2,low,ind,2,2,54944.4650233,239.17380889301262
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-strong,2,low,strong,2,2,50877.378103799994,269.1631146759329
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-weak,2,low,weak,2,2,54658.8835895,252.8001401552995
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-ind,3,high,ind,2,2,89561.6354886,243.24492916470157
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-strong,3,high,strong,2,2,89027.9484,305.2210868842474
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-weak,3,high,weak,2,2,90187.3401362,248.58720940069452
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-ind,3,low,ind,2,2,81283.0104099,255.390222246654
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-strong,3,low,strong,2,2,77566.9903036,324.0776613785568
"(2,2)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-weak,3,low,weak,2,2,80995.1455169,284.8939312781416
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-ind,2,high,ind,2,2,62457.5036594,225.99479551961454
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-strong,2,high,strong,2,2,62616.411843400005,227.85261867267508
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-weak,2,high,weak,2,2,63044.4661728,228.44934051760566
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,2d-low-ind,2,low,ind,2,2,55445.3588313,238.50154614764833
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,2d-low-strong,2,low,strong,2,2,51585.3915803,276.0082464411473
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,2d-low-weak,2,low,weak,2,2,55191.369558499995,255.1846448978326
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,3d-high-ind,3,high,ind,2,2,90565.96755720001,248.26802338184208
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,3d-high-strong,3,high,strong,2,2,90087.16458289999,309.6768973654592
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,3d-high-weak,3,high,weak,2,2,91174.9057257,256.7434710078073
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,3d-low-ind,3,low,ind,2,2,82138.4733776,263.5796984797659
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,3d-low-strong,3,low,strong,2,2,78598.849601,330.9908060204943
"(2,2)-Two-layer MoM",mom,aic,in sample,with noise,3d-low-weak,3,low,weak,2,2,81857.60900689999,284.1679944817882
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-ind,2,high,ind,2,2,15535.1957996,97.7193090815014
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-strong,2,high,strong,2,2,15550.9893598,94.80421808220228
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-weak,2,high,weak,2,2,15672.017512700002,107.175605185064
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-ind,2,low,ind,2,2,13785.523063300001,104.03556019595575
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-strong,2,low,strong,2,2,12746.805136899999,112.42028952094822
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-weak,2,low,weak,2,2,13709.3112386,109.7899178972304
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-ind,3,high,ind,2,2,22448.580347099996,146.96342089376816
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-strong,3,high,strong,2,2,22308.237693500003,160.62184106423365
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-weak,3,high,weak,2,2,22608.546803,148.51310831784127
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-ind,3,low,ind,2,2,20374.6337511,154.96928712327204
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-strong,3,low,strong,2,2,19437.3806887,183.4814989435827
"(2,2)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-weak,3,low,weak,2,2,20307.231176100002,159.26129220273506
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-ind,2,high,ind,2,2,15674.1829332,95.61392426282423
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-strong,2,high,strong,2,2,15688.391980600001,95.84021809924104
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-weak,2,high,weak,2,2,15805.5816509,107.4980453311218
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-ind,2,low,ind,2,2,13912.853945899999,104.49293731726004
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-strong,2,low,strong,2,2,12921.595382399999,114.27505697217082
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-weak,2,low,weak,2,2,13842.2577316,110.9697140544876
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-ind,3,high,ind,2,2,22701.4323744,143.94592207457148
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-strong,3,high,strong,2,2,22571.7504188,156.2405991555508
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-weak,3,high,weak,2,2,22856.744196199998,144.9934802875797
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-ind,3,low,ind,2,2,20590.7456398,151.29422679256203
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-strong,3,low,strong,2,2,19693.997973499998,181.61398924451217
"(2,2)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-weak,3,low,weak,2,2,20522.5638789,156.22430814248625
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-ind,2,high,ind,2,2,0.3286956,0.00781653431689984
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-strong,2,high,strong,2,2,0.011306700000000001,0.00287790961419478
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-weak,2,high,weak,2,2,0.34721310000000005,0.00773787767407769
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-ind,2,low,ind,2,2,0.005969400000000001,0.004138774234192554
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-strong,2,low,strong,2,2,0.0012494,0.000640715855961758
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-weak,2,low,weak,2,2,0.0010348,0.0014838541680095088
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-ind,3,high,ind,2,2,0.35970480000000005,0.007403691200606592
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-strong,3,high,strong,2,2,0.0018447,0.0016183976705995407
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-weak,3,high,weak,2,2,0.3777339,0.0076230498277767966
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-ind,3,low,ind,2,2,0.0161574,0.015290738638836652
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-strong,3,low,strong,2,2,3.17e-05,0.000198158466328789
"(2,2)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-weak,3,low,weak,2,2,0.0017606,0.0013219642715873736
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-ind,2,high,ind,2,2,0.32338140000000004,0.007874867838557514
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-strong,2,high,strong,2,2,0.011012200000000002,0.002987215716578523
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-weak,2,high,weak,2,2,0.3410641,0.007947946446546532
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-ind,2,low,ind,2,2,0.005798299999999999,0.003977426977788074
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-strong,2,low,strong,2,2,0.0011521,0.000603281087642461
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-weak,2,low,weak,2,2,0.0011705,0.0014496870961582286
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-ind,3,high,ind,2,2,0.3558634,0.007499681773720175
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-strong,3,high,strong,2,2,0.0018105999999999999,0.0016627607686427333
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-weak,3,high,weak,2,2,0.37432960000000004,0.007535232922207464
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-ind,3,low,ind,2,2,0.0141529,0.012913081402323393
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-strong,3,low,strong,2,2,3.8799999999999994e-05,0.0002227707976437403
"(2,2)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-weak,3,low,weak,2,2,0.0016672999999999998,0.0012989388481807495
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-ind,2,high,ind,2,2,0.3307716,0.014605093045533368
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-strong,2,high,strong,2,2,0.0113624,0.0043321010182500634
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-weak,2,high,weak,2,2,0.3494796,0.014868199263304663
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-ind,2,low,ind,2,2,0.005893300000000001,0.004988885233064283
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-strong,2,low,strong,2,2,0.0012772,0.0012891740994085549
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-weak,2,low,weak,2,2,0.0008979,0.001897353976228767
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-high-ind,3,high,ind,2,2,0.3628251,0.015243216507182742
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-high-strong,3,high,strong,2,2,0.0016234,0.001435617081272163
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-high-weak,3,high,weak,2,2,0.379238,0.01543420836579538
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-low-ind,3,low,ind,2,2,0.016838699999999998,0.016856645702913002
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-low-strong,3,low,strong,2,2,3.7999999999999995e-05,0.0007578771521676701
"(2,2)-Two-layer MoM",mom,ari,out of sample,no noise,3d-low-weak,3,low,weak,2,2,0.0015086,0.001931441090706286
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-high-ind,2,high,ind,2,2,0.3249017,0.014262905058829059
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-high-strong,2,high,strong,2,2,0.0109358,0.004439508840792497
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-high-weak,2,high,weak,2,2,0.3422556,0.014769567696428829
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-low-ind,2,low,ind,2,2,0.005883500000000001,0.005185925664719849
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-low-strong,2,low,strong,2,2,0.0012211,0.0012696654255863206
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,2d-low-weak,2,low,weak,2,2,0.0011520999999999999,0.0018112601199778628
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-high-ind,3,high,ind,2,2,0.3600351,0.015009536866925502
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-high-strong,3,high,strong,2,2,0.0016699,0.001608222869499062
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-high-weak,3,high,weak,2,2,0.3752739,0.015048180258117851
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-low-ind,3,low,ind,2,2,0.0147289,0.014230123184585747
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-low-strong,3,low,strong,2,2,1.02e-05,0.000629235514996836
"(2,2)-Two-layer MoM",mom,ari,out of sample,with noise,3d-low-weak,3,low,weak,2,2,0.0015313,0.0019147216244117314
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-high-ind,2,high,ind,2,2,-3.8666609999999997,0.014145923173276502
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-high-strong,2,high,strong,2,2,-3.8760676000000003,0.013869760298847114
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-high-weak,2,high,weak,2,2,-3.9041181999999996,0.014092086853223267
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-low-ind,2,low,ind,2,2,-3.4314042000000002,0.014948257368116044
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-low-strong,2,low,strong,2,2,-3.177211,0.016822770493313707
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,2d-low-weak,2,low,weak,2,2,-3.4135554000000004,0.015800121302436687
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-high-ind,3,high,ind,2,2,-5.593477699999999,0.015202840102488091
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-high-strong,3,high,strong,2,2,-5.5601215,0.019076206258111694
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-high-weak,3,high,weak,2,2,-5.6325837000000005,0.015537235343886397
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-low-ind,3,low,ind,2,2,-5.0760631,0.01596243663173706
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-low-strong,3,low,strong,2,2,-4.8438125,0.020254829446556405
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,no noise,3d-low-weak,3,low,weak,2,2,-5.0580715,0.017806568665137832
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-high-ind,2,high,ind,2,2,-3.9009688999999996,0.014124537564254558
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-high-strong,2,high,strong,2,2,-3.9109,0.014240915303689927
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-high-weak,2,high,weak,2,2,-3.9376539000000004,0.014278397746670397
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-low-ind,2,low,ind,2,2,-3.4627096999999996,0.014906497224534382
"(2,2)-Two-layer MoM",mom,avg_ll,in sample,with noise,2d-low-strong,2,low,strong,2,2,-3.2214625,0.01725109806928131
